subject_id,session_id,run_id,trial_index,motion_direction,estimate_deg,prior_mean,prior_std,motion_coherence,prior_kappa_t,predicted_estimate_deg,p_observed,predicted_error_from_motion,observed_error_from_motion,fit_readout,model_simulated_estimate_deg,model_simulated_error_from_motion,model_simulated_is_lapse
4,2,5,18,295.0,320.7126019997314,225.0,80.0,0.12,0.6965374327466389,294.0,0.0069062608165382,-1.0,25.71260199973142,MAP,266.56798753950034,-28.432012460499664,False
4,2,5,19,285.0,206.1210429735669,225.0,80.0,0.06,0.6965374327466389,235.0,0.0059483581517163,-50.0,-78.87895702643311,MAP,235.91647523698035,-49.08352476301965,False
4,2,5,20,205.0,288.6269654724054,225.0,80.0,0.06,0.6965374327466389,221.0,0.0005546786130265,16.0,83.6269654724054,MAP,250.97917341650003,45.97917341650003,False
4,2,5,21,205.0,210.70470533461344,225.0,80.0,0.06,0.6965374327466389,221.0,0.015226407760723,16.0,5.704705334613436,MAP,212.48703665318374,7.487036653183736,False
4,2,5,22,195.0,206.1210429735669,225.0,80.0,0.06,0.6965374327466389,220.0,0.0135577725405812,25.0,11.121042973566889,MAP,196.72052817590628,1.7205281759062814,False
4,2,5,23,145.0,201.5373806125203,225.0,80.0,0.06,0.6965374327466389,213.0,0.0147154681044896,68.0,56.53738061252031,MAP,146.9426615674909,1.9426615674908874,True
4,2,5,24,315.0,320.7126019997314,225.0,80.0,0.06,0.6965374327466389,237.0,0.0005015772830409,-78.0,5.712601999731419,MAP,18.148066547506332,63.148066547506346,True
4,2,5,25,305.0,325.29626436077825,225.0,80.0,0.06,0.6965374327466389,237.0,0.0004990822243837,-68.0,20.29626436077825,MAP,248.3929930392037,-56.6070069607963,False
4,2,5,26,105.0,215.28836769566004,225.0,80.0,0.06,0.6965374327466389,213.0,0.0174483726830498,108.0,110.28836769566004,MAP,152.44456037494018,47.44456037494018,True
4,2,5,27,265.0,293.21062783345207,225.0,80.0,0.24,0.6965374327466389,265.0,0.0062346068139313,0.0,28.210627833452065,MAP,273.1941355601505,8.194135560150528,False
4,2,5,28,335.0,210.70470533461344,225.0,80.0,0.06,0.6965374327466389,237.0,0.0071004151739034,-98.0,-124.29529466538656,MAP,250.13607565382603,-84.86392434617397,False
4,2,5,29,325.0,325.29626436077825,225.0,80.0,0.24,0.6965374327466389,325.0,0.0175708510094023,0.0,0.2962643607782524,MAP,333.97464360112036,8.974643601120363,False
4,2,5,30,205.0,215.28836769566004,225.0,80.0,0.06,0.6965374327466389,221.0,0.0168120541486792,16.0,10.288367695660044,MAP,220.21591997477162,15.215919974771623,False
4,2,5,31,65.0,229.03935477879983,225.0,80.0,0.06,0.6965374327466389,220.0,0.0157327191344675,155.0,164.03935477879986,MAP,224.90874777030444,159.90874777030444,False
4,2,5,32,225.0,311.54527727763843,225.0,80.0,0.06,0.6965374327466389,225.0,0.0004998293924821,0.0,86.54527727763843,MAP,234.02931242103983,9.029312421039833,False
4,2,6,1,225.0,329.87992672182475,225.0,40.0,0.06,0.5247954323811658,225.0,0.0004969390533141,0.0,104.87992672182476,MAP,242.03166688384636,17.031666883846356,False
4,2,6,3,195.0,219.87203005670656,225.0,40.0,0.12,0.3013146600123249,195.0,0.0077838793659522,0.0,24.872030056706564,MAP,196.0790177112285,1.079017711228488,False
4,2,6,4,245.0,270.29231602821915,225.0,40.0,0.24,0.2314719454277347,245.0,0.0075787722462647,0.0,25.292316028219147,MAP,211.07135016965984,-33.92864983034016,False
4,2,6,5,245.0,229.03935477879983,225.0,40.0,0.12,0.1800169821858296,245.0,0.0124828949002952,0.0,-15.960645221200169,MAP,249.25172607338243,4.251726073382429,False
4,2,6,6,285.0,215.28836769566004,225.0,40.0,0.06,0.142108758572626,256.0,0.0023479268363416,-29.0,-69.71163230433996,MAP,275.2116676082339,-9.788332391766119,False
4,2,6,7,205.0,196.95371825147373,225.0,40.0,0.06,0.1141807740407408,214.0,0.0119049517221326,9.0,-8.046281748526269,MAP,210.96813559614355,5.968135596143554,False
4,2,6,8,205.0,206.1210429735669,225.0,40.0,0.06,0.0936054939123006,213.0,0.0164808187405665,8.0,1.1210429735668868,MAP,209.99802967315202,4.998029673152018,False
4,2,6,9,135.0,137.36610755786802,225.0,40.0,0.12,0.0784471443407278,135.0,0.0174397997718973,0.0,2.36610755786802,MAP,259.0198693494127,124.01986934941272,True
4,2,6,10,275.0,306.9616149165918,225.0,40.0,0.24,0.0672795898627507,275.0,0.0047420819048346,0.0,31.961614916591827,MAP,178.9695637269336,-96.03043627306641,True
4,2,6,11,185.0,201.5373806125203,225.0,40.0,0.06,0.0590521590049433,196.0,0.0168567652030701,11.0,16.53738061252031,MAP,188.42434635599696,3.42434635599696,False
4,2,6,12,265.0,302.37795255554533,225.0,40.0,0.12,0.052990794482076,265.0,0.0030883667733912,0.0,37.377952555545335,MAP,266.26901907724516,1.2690190772451615,False
4,2,6,13,265.0,274.8759783892657,225.0,40.0,0.24,0.048525227950549,265.0,0.015400753360187,0.0,9.875978389265695,MAP,255.05704804730533,-9.94295195269467,False
4,2,6,14,235.0,219.87203005670656,225.0,40.0,0.12,0.0452353277354636,235.0,0.0129192412834151,0.0,-15.127969943293436,MAP,244.60021846328556,9.600218463285557,False
4,2,6,15,265.0,284.04330311135885,225.0,40.0,0.06,0.0428115717912164,257.0,0.0067545285885337,-8.0,19.043303111358853,MAP,224.73479386977047,-40.26520613022953,True
4,2,6,16,155.0,114.44779575263512,225.0,40.0,0.12,0.0410259270928343,155.0,0.0023789811751668,0.0,-40.55220424736487,MAP,141.4470566614578,-13.552943338542207,False
4,2,6,17,215.0,247.3740042229861,225.0,40.0,0.06,0.0397103957183045,217.0,0.0053394990978198,2.0,32.37400422298612,MAP,233.59628955169666,18.596289551696657,False
4,2,6,18,185.0,302.37795255554533,225.0,40.0,0.06,0.0387412091836372,193.0,0.0004968562538907,8.0,117.37795255554532,MAP,179.2292977301895,-5.770702269810499,False
4,2,6,19,205.0,206.1210429735669,225.0,40.0,0.12,0.0380271839941457,205.0,0.0175429640349597,0.0,1.1210429735668868,MAP,163.38567605046657,-41.61432394953343,False
4,2,6,20,155.0,119.03145811368174,225.0,40.0,0.06,0.0375011428730697,167.0,0.0013184510091419,12.0,-35.96854188631826,MAP,148.3281723063645,-6.6718276936354926,False
4,2,6,21,245.0,288.6269654724054,225.0,40.0,0.06,0.0371135945552574,241.0,0.0013524524090857,-4.0,43.6269654724054,MAP,218.50122851331426,-26.49877148668574,False
4,2,6,22,195.0,196.95371825147373,225.0,40.0,0.24,0.0368280775250832,195.0,0.0174820505002292,0.0,1.953718251473731,MAP,185.33202637824485,-9.667973621755152,False
4,2,6,23,195.0,196.95371825147373,225.0,40.0,0.12,0.036617729625808,195.0,0.0174820505002292,0.0,1.953718251473731,MAP,308.9580409110331,113.9580409110331,True
4,2,6,24,305.0,311.54527727763843,225.0,40.0,0.12,0.0364627608006471,305.0,0.0165810266279549,0.0,6.545277277638434,MAP,294.17877771078355,-10.82122228921645,True
4,2,6,25,195.0,206.1210429735669,225.0,40.0,0.12,0.0363485911947015,195.0,0.0148686784749361,0.0,11.121042973566889,MAP,193.9424179599716,-1.057582040028393,False
4,2,6,26,185.0,261.12499130612593,225.0,40.0,0.06,0.0362644794457208,192.0,0.0005430970959135,7.0,76.12499130612593,MAP,201.44815587403127,16.448155874031272,False
4,2,6,27,225.0,261.12499130612593,225.0,40.0,0.12,0.036202512109861,225.0,0.0034191783615833,0.0,36.124991306125935,MAP,268.00845554871347,43.00845554871347,False
4,2,6,28,195.0,229.03935477879983,225.0,40.0,0.06,0.0361568591450841,201.0,0.0063093240531357,6.0,34.03935477879983,MAP,204.05811538475646,9.058115384756462,False
4,2,6,29,265.0,306.9616149165918,225.0,40.0,0.06,0.0361232254062116,258.0,0.0012261779913461,-7.0,41.96161491659183,MAP,262.7406373367759,-2.259362663224124,False
4,2,6,30,215.0,196.95371825147373,225.0,40.0,0.12,0.036098446546918,215.0,0.0113669288951827,0.0,-18.04628174852627,MAP,197.26245992531437,-17.737540074685626,False
4,2,6,31,205.0,293.21062783345207,225.0,40.0,0.12,0.036080191310109,205.0,0.0004991141211141,0.0,88.21062783345207,MAP,201.85110292421598,-3.1488970757840207,True
4,2,6,32,255.0,233.6230171398464,225.0,40.0,0.12,0.0360667421974196,255.0,0.0095763434811979,0.0,-21.376982860153618,MAP,254.50845387082967,-0.4915461291703309,False
4,2,7,1,235.0,215.28836769566004,225.0,10.0,0.12,0.0625209473038387,235.0,0.0104677120593761,0.0,-19.71163230433996,MAP,126.5063775138245,-108.4936224861755,True
4,2,7,2,235.0,229.03935477879983,225.0,10.0,0.06,0.0823702107766229,231.0,0.0174814066025908,-4.0,-5.960645221200167,MAP,248.1040065699688,13.104006569968789,False
4,2,7,3,235.0,233.6230171398464,225.0,10.0,0.06,0.0969936847988703,231.0,0.0174094677413399,-4.0,-1.3769828601536176,MAP,215.0189415020121,-19.981058497987902,True
4,2,7,4,215.0,229.03935477879983,225.0,10.0,0.06,0.1077671824035828,219.0,0.0153334339524569,4.0,14.039354778799831,MAP,198.42470102166016,-16.575298978339845,False
4,2,7,5,235.0,229.03935477879983,225.0,10.0,0.24,0.1157043012073748,235.0,0.0167459890470376,0.0,-5.960645221200167,MAP,241.52459666230703,6.524596662307033,False
4,2,7,6,215.0,215.28836769566004,225.0,10.0,0.24,0.1215517852108941,215.0,0.0175709612383257,0.0,0.2883676956600425,MAP,254.1643252584962,39.164325258496206,False
4,2,7,7,225.0,201.5373806125203,225.0,10.0,0.12,0.1258597803432182,225.0,0.0084897906379512,0.0,-23.46261938747969,MAP,264.29701169973697,39.29701169973697,True
4,2,7,8,225.0,196.95371825147373,225.0,10.0,0.24,0.1290335935676679,225.0,0.0063062915519192,0.0,-28.04628174852627,MAP,210.57893902100258,-14.421060978997417,False
4,2,7,9,225.0,210.70470533461344,225.0,10.0,0.12,0.1313718251752458,225.0,0.0133473945999576,0.0,-14.295294665386564,MAP,253.41825046307508,28.418250463075083,False
4,2,7,10,225.0,229.03935477879983,225.0,10.0,0.06,0.1330944618472965,225.0,0.0171878907729337,0.0,4.039354778799833,MAP,6.3465584805094855,141.3465584805095,True
4,2,7,11,215.0,215.28836769566004,225.0,10.0,0.12,0.1343635735530302,215.0,0.0175709612383257,0.0,0.2883676956600425,MAP,218.41433932434757,3.4143393243475657,False
4,2,7,12,225.0,192.3700558904271,225.0,10.0,0.06,0.135298561497826,225.0,0.0045059832629901,0.0,-32.629944109572904,MAP,197.44877975085473,-27.551220249145274,False
4,2,7,13,235.0,215.28836769566004,225.0,10.0,0.06,0.135987391687449,230.0,0.0131344669946341,-5.0,-19.71163230433996,MAP,228.561330639386,-6.438669360614,False
4,2,7,14,205.0,210.70470533461344,225.0,10.0,0.24,0.1364948709900187,205.0,0.0168138555165355,0.0,5.704705334613436,MAP,185.97863122588615,-19.021368774113853,False
4,2,7,15,215.0,206.1210429735669,225.0,10.0,0.12,0.1368687443283485,215.0,0.01579382674939,0.0,-8.878957026433113,MAP,237.57777236469934,22.577772364699342,False
4,2,7,17,205.0,210.70470533461344,225.0,10.0,0.06,0.1373471122324603,215.0,0.0171382186403711,10.0,5.704705334613436,MAP,207.97203651382208,2.9720365138220757,False
4,2,7,18,225.0,210.70470533461344,225.0,10.0,0.06,0.1374966128478339,225.0,0.0133473945999576,0.0,-14.295294665386564,MAP,204.9856757504674,-20.014324249532592,False
4,2,7,19,235.0,206.1210429735669,225.0,10.0,0.12,0.1376067538799293,235.0,0.0059483581517163,0.0,-28.878957026433117,MAP,233.94995217422226,-1.0500478257777388,True
4,2,7,20,225.0,201.5373806125203,225.0,10.0,0.06,0.137687897672687,225.0,0.0084897906379512,0.0,-23.46261938747969,MAP,241.05065095910496,16.050650959104956,False
4,2,7,21,235.0,215.28836769566004,225.0,10.0,0.24,0.1377476784372019,235.0,0.0104677120593761,0.0,-19.71163230433996,MAP,224.84877223681468,-10.151227763185318,False
4,2,7,22,215.0,215.28836769566004,225.0,10.0,0.12,0.1377917204974079,215.0,0.0175709612383257,0.0,0.2883676956600425,MAP,188.87928082092495,-26.120719179075053,False
4,2,7,23,245.0,274.8759783892657,225.0,10.0,0.24,0.1378241674405498,245.0,0.0055374050844491,0.0,29.875978389265697,MAP,50.61791720239714,165.61791720239717,True
4,2,7,24,215.0,201.5373806125203,225.0,10.0,0.24,0.1378480719562406,215.0,0.0137653484666165,0.0,-13.462619387479691,MAP,211.59606436074785,-3.403935639252154,False
4,2,7,25,225.0,279.45964075031225,225.0,10.0,0.24,0.1378656830411404,225.0,0.0008621681538348,0.0,54.459640750312246,MAP,227.2731902995427,2.273190299542705,False
4,2,7,26,245.0,219.87203005670656,225.0,10.0,0.06,0.1378786575901906,235.0,0.0129192412834151,-10.0,-25.12796994329344,MAP,242.54328680937476,-2.456713190625237,False
4,2,7,27,215.0,206.1210429735669,225.0,10.0,0.06,0.137888216281436,220.0,0.0135577725405812,5.0,-8.878957026433113,MAP,221.08371422149781,6.083714221497814,False
4,2,7,28,235.0,219.87203005670656,225.0,10.0,0.12,0.1378952584204708,235.0,0.0129192412834151,0.0,-15.127969943293436,MAP,157.2607191720308,-77.7392808279692,True
4,2,7,29,235.0,219.87203005670656,225.0,10.0,0.06,0.1379004465493592,230.0,0.0152965921491906,-5.0,-15.127969943293436,MAP,197.530438097979,-37.46956190202101,False
4,2,7,30,225.0,210.70470533461344,225.0,10.0,0.06,0.1379042687802509,225.0,0.0133473945999576,0.0,-14.295294665386564,MAP,260.9349038635705,35.934903863570526,False
4,2,7,31,225.0,274.8759783892657,225.0,10.0,0.12,0.1379070847181938,225.0,0.0011493627960998,0.0,49.8759783892657,MAP,246.74904296862178,21.74904296862178,False
4,2,7,32,215.0,215.28836769566004,225.0,10.0,0.24,0.1379091592936768,215.0,0.0175709612383257,0.0,0.2883676956600425,MAP,300.041382760057,85.04138276005699,True
4,2,8,1,245.0,229.03935477879983,225.0,80.0,0.06,0.2831651248644271,232.0,0.0173649576631849,-13.0,-15.960645221200169,MAP,275.23769599894723,30.23769599894723,True
4,2,8,2,195.0,183.20273116833397,225.0,80.0,0.06,0.3919951904553633,217.0,0.0041155375627498,22.0,-11.79726883166606,MAP,195.4856005428815,0.4856005428815138,False
4,2,8,3,325.0,320.7126019997314,225.0,80.0,0.12,0.4721731597382363,324.0,0.0173168926770637,-1.0,-4.287398000268581,MAP,310.16940732708196,-14.830592672918044,False
4,2,8,4,335.0,219.87203005670656,225.0,80.0,0.12,0.531242376718114,334.0,0.000496813913447,-1.0,-115.12796994329344,MAP,352.6192907487088,17.619290748708806,False
4,2,8,5,185.0,155.70075700205436,225.0,80.0,0.12,0.574760221156227,186.0,0.0053688908607291,1.0,-29.29924299794564,MAP,185.6181690408027,0.6181690408027123,False
4,2,8,6,125.0,100.69680866949544,225.0,80.0,0.24,0.6068209607659114,125.0,0.0080655688464471,0.0,-24.30319133050457,MAP,139.12910152824975,14.129101528249748,False
4,2,8,7,245.0,325.29626436077825,225.0,80.0,0.12,0.6304409501654725,245.0,0.0005050343108367,0.0,80.29626436077825,MAP,228.89015184215634,-16.109848157843658,False
4,2,8,8,115.0,114.44779575263512,225.0,80.0,0.12,0.647842417069463,116.0,0.0175155136570924,1.0,-0.5522042473648696,MAP,80.69241045537903,-34.30758954462095,False
4,2,8,9,65.0,229.03935477879983,225.0,80.0,0.12,0.6606625350334578,65.0,0.0004967729606691,0.0,164.03935477879986,MAP,187.2172698559728,122.2172698559728,True
4,2,8,10,345.0,132.78244519682164,225.0,80.0,0.06,0.6701074528393843,237.0,0.0004969570525716,-108.0,147.78244519682164,MAP,234.3908876946303,-110.6091123053697,False
4,2,8,11,265.0,242.7903418619395,225.0,80.0,0.06,0.6770657719914579,232.0,0.0150141542797195,-33.0,-22.20965813806049,MAP,235.57168971399125,-29.428310286008752,False
4,2,8,12,125.0,114.44779575263512,225.0,80.0,0.12,0.6821921485695296,126.0,0.014674806078681,1.0,-10.55220424736487,MAP,255.11116239380237,130.11116239380237,True
4,2,8,13,305.0,316.128939638685,225.0,80.0,0.12,0.6859688849114334,304.0,0.0144084768114022,-1.0,11.128939638684985,MAP,294.7196009198126,-10.280399080187408,False
4,2,8,14,275.0,316.128939638685,225.0,80.0,0.12,0.6887513058239492,274.0,0.0020896752363361,-1.0,41.12893963868498,MAP,268.3579762645703,-6.642023735429689,False
4,2,8,15,185.0,174.03540644624076,225.0,80.0,0.24,0.6908011884298666,185.0,0.014937858645825,0.0,-10.964593553759244,MAP,188.0259496261517,3.025949626151686,False
4,2,8,16,185.0,297.79429019449856,225.0,80.0,0.06,0.6923113908148262,218.0,0.000505715486473,33.0,112.79429019449856,MAP,208.20446102823252,23.204461028232515,False
4,2,8,17,215.0,114.44779575263512,225.0,80.0,0.06,0.6934239965986666,223.0,0.0004968673916691,8.0,-100.55220424736488,MAP,209.0884341826798,-5.911565817320195,False
4,2,8,18,235.0,224.4556924177532,225.0,80.0,0.12,0.6942436825179604,235.0,0.0151204890567575,0.0,-10.54430758224683,MAP,253.511194181456,18.511194181456005,False
4,2,8,19,135.0,128.198782835775,225.0,80.0,0.12,0.6948475666753564,136.0,0.0161818560180826,1.0,-6.801217164224994,MAP,88.37231302740778,-46.627686972592215,False
4,2,8,20,245.0,215.28836769566004,225.0,80.0,0.06,0.6952924640036748,229.0,0.0136415475760248,-16.0,-29.71163230433996,MAP,248.17154242414193,3.1715424241419328,False
4,2,8,21,285.0,325.29626436077825,225.0,80.0,0.06,0.6956202315569722,235.0,0.0004984490052244,-50.0,40.29626436077825,MAP,233.96510303253052,-51.03489696746948,False
4,2,8,22,165.0,229.03935477879983,225.0,80.0,0.06,0.6958617065269403,215.0,0.0134770405776804,50.0,64.03935477879983,MAP,219.5708885219515,54.5708885219515,False
4,2,8,23,225.0,137.36610755786802,225.0,80.0,0.06,0.6960396074830737,225.0,0.0004993406704655,0.0,-87.63389244213198,MAP,253.1144814952293,28.114481495229313,False
4,2,8,24,295.0,325.29626436077825,225.0,80.0,0.12,0.6961706717925438,294.0,0.0049862091547791,-1.0,30.29626436077825,MAP,270.4352877019274,-24.564712298072607,False
4,2,8,25,175.0,137.36610755786802,225.0,80.0,0.12,0.6962672303135895,176.0,0.0027863156957988,1.0,-37.63389244213198,MAP,189.79607806527298,14.79607806527298,False
4,2,8,26,95.0,141.94976991891463,225.0,80.0,0.06,0.6963383675135202,214.0,0.0005265459293161,119.0,46.94976991891463,MAP,179.017502081139,84.01750208113901,False
4,2,8,27,325.0,256.54132894507933,225.0,80.0,0.06,0.6963907761581345,238.0,0.0110995990402323,-87.0,-68.45867105492067,MAP,244.74572167945416,-80.25427832054584,False
4,2,8,28,55.0,61.55317394275641,225.0,80.0,0.06,0.6964293869838767,222.0,0.0004967730101369,167.0,6.553173942756416,MAP,215.52066118843243,160.52066118843243,False
4,2,8,29,315.0,325.29626436077825,225.0,80.0,0.24,0.6964578325938607,315.0,0.0152259986855018,0.0,10.296264360778252,MAP,331.36147302176175,16.361473021761753,False
4,2,8,31,185.0,233.6230171398464,225.0,80.0,0.06,0.6964942285211286,218.0,0.0126606819462961,33.0,48.62301713984638,MAP,202.6039731977489,17.6039731977489,False
4,2,8,32,115.0,91.52948394740226,225.0,80.0,0.24,0.696505603058335,115.0,0.0084857639631042,0.0,-23.47051605259776,MAP,88.45426069560399,-26.545739304396022,False
4,2,9,1,225.0,224.4556924177532,225.0,20.0,0.12,14.87137614231729,225.0,0.017565873587994,0.0,-0.5443075822468302,MAP,343.08786965739415,118.08786965739415,True
4,2,9,2,225.0,215.28836769566004,225.0,20.0,0.12,25.49200901518733,225.0,0.0154676696040776,0.0,-9.711632304339956,MAP,213.05466755799705,-11.94533244200295,False
4,2,9,3,225.0,219.87203005670656,225.0,20.0,0.06,33.316508353875285,225.0,0.0169568219530933,0.0,-5.1279699432934365,MAP,230.23388891832016,5.233888918320162,False
4,2,9,4,245.0,224.4556924177532,225.0,20.0,0.06,39.08102263790812,225.0,0.017565873587994,-20.0,-20.54430758224683,MAP,232.40423593769955,-12.595764062300447,False
4,2,9,5,195.0,183.20273116833397,225.0,20.0,0.24,43.327891797512486,204.0,0.0098849363514802,9.0,-11.79726883166606,MAP,193.80423845542356,-1.1957615445764418,True
4,2,9,6,215.0,233.6230171398464,225.0,20.0,0.12,46.45667191152079,221.0,0.0141744023089149,6.0,18.623017139846382,MAP,207.8067998048193,-7.193200195180708,False
4,2,9,7,245.0,224.4556924177532,225.0,20.0,0.12,48.76172644320449,234.0,0.0155349569303283,-11.0,-20.54430758224683,MAP,234.0495426581727,-10.950457341827303,False
4,2,9,8,215.0,219.87203005670656,225.0,20.0,0.12,50.45992069157838,221.0,0.017542592702923,6.0,4.872030056706564,MAP,212.08768731047041,-2.9123126895295854,False
4,2,9,9,205.0,224.4556924177532,225.0,20.0,0.06,51.71102502146326,225.0,0.017565873587994,20.0,19.45569241775317,MAP,222.63633052358546,17.636330523585457,False
4,2,9,10,225.0,215.28836769566004,225.0,20.0,0.06,52.63274645925253,225.0,0.0154676696040776,0.0,-9.711632304339956,MAP,245.403372220236,20.403372220236008,False
4,2,9,11,195.0,178.6190688072874,225.0,20.0,0.24,53.311802864531295,206.0,0.0066016071955482,11.0,-16.38093119271261,MAP,179.47964134188388,-15.520358658116123,False
4,2,9,12,225.0,284.04330311135885,225.0,20.0,0.06,53.81208156332787,225.0,0.0006944969050714,0.0,59.04330311135885,MAP,39.21390568019242,174.2139056801924,True
4,2,9,13,205.0,196.95371825147373,225.0,20.0,0.12,54.18065002763217,217.0,0.0102875432419836,12.0,-8.046281748526269,MAP,234.19476816647818,29.194768166478184,False
4,2,9,14,225.0,247.3740042229861,225.0,20.0,0.12,54.45218410095249,225.0,0.0090516332512616,0.0,22.37400422298612,MAP,212.68840272105768,-12.311597278942315,False
4,2,9,15,235.0,201.5373806125203,225.0,20.0,0.06,54.652230388453255,225.0,0.0084897906379512,-10.0,-33.46261938747969,MAP,211.1867560325789,-23.8132439674211,False
4,2,9,16,235.0,229.03935477879983,225.0,20.0,0.24,54.799609745502224,231.0,0.0174814066025908,-4.0,-5.960645221200167,MAP,240.26045731263446,5.260457312634458,False
4,2,9,17,225.0,274.8759783892657,225.0,20.0,0.06,54.90818799084498,225.0,0.0011493627960998,0.0,49.8759783892657,MAP,219.91023796552338,-5.089762034476621,False
4,2,9,18,185.0,210.70470533461344,225.0,20.0,0.12,54.9881804375334,209.0,0.0175036987826785,24.0,25.70470533461344,MAP,204.83035454122555,19.830354541225546,False
4,2,9,19,235.0,210.70470533461344,225.0,20.0,0.06,55.04711297514257,225.0,0.0133473945999576,-10.0,-24.295294665386564,MAP,190.22181930677593,-44.77818069322407,False
4,2,9,20,215.0,192.3700558904271,225.0,20.0,0.06,55.09053012429646,225.0,0.0045059832629901,10.0,-22.629944109572904,MAP,249.4433791159581,34.443379115958095,True
4,2,9,21,225.0,215.28836769566004,225.0,20.0,0.24,55.12251667904407,225.0,0.0154676696040776,0.0,-9.711632304339956,MAP,220.47519407796324,-4.524805922036762,False
4,2,9,22,225.0,201.5373806125203,225.0,20.0,0.06,55.14608201450622,225.0,0.0084897906379512,0.0,-23.46261938747969,MAP,178.2591022698353,-46.740897730164704,True
4,2,9,23,215.0,229.03935477879983,225.0,20.0,0.06,55.16344321641827,225.0,0.0171878907729337,10.0,14.039354778799831,MAP,235.46219100829597,20.462191008295974,False
4,2,9,24,185.0,201.5373806125203,225.0,20.0,0.06,55.176233670104565,225.0,0.0084897906379512,40.0,16.53738061252031,MAP,237.51807158642728,52.51807158642728,False
4,2,9,25,205.0,206.1210429735669,225.0,20.0,0.12,55.18565673345756,217.0,0.0149754550176991,12.0,1.1210429735668868,MAP,190.3749782921792,-14.625021707820792,False
4,2,9,26,235.0,274.8759783892657,225.0,20.0,0.12,55.19259895185985,229.0,0.0015464780248841,-6.0,39.8759783892657,MAP,231.5769792977011,-3.4230207022989134,False
4,2,9,27,225.0,233.6230171398464,225.0,20.0,0.06,55.19771346659243,225.0,0.0158895749710607,0.0,8.623017139846382,MAP,232.01325874512614,7.013258745126137,True
4,2,9,28,225.0,210.70470533461344,225.0,20.0,0.12,55.20148146400105,225.0,0.0133473945999576,0.0,-14.295294665386564,MAP,273.9596410437755,48.95964104377549,False
4,2,9,29,245.0,219.87203005670656,225.0,20.0,0.06,55.20425744671176,225.0,0.0169568219530933,-20.0,-25.12796994329344,MAP,200.8205897011876,-44.1794102988124,True
4,2,9,30,205.0,196.95371825147373,225.0,20.0,0.12,55.20630258612522,217.0,0.0102875432419836,12.0,-8.046281748526269,MAP,213.0996518440033,8.09965184400329,False
4,2,9,31,185.0,196.95371825147373,225.0,20.0,0.12,55.207809294075645,209.0,0.014447117385864,24.0,11.953718251473733,MAP,234.52684905158065,49.526849051580655,False
4,2,9,32,245.0,196.95371825147373,225.0,20.0,0.06,55.20891932541773,225.0,0.0063062915519192,-20.0,-48.04628174852627,MAP,232.49842648353064,-12.501573516469364,False
4,3,10,1,295.0,128.198782835775,225.0,40.0,0.12,40.86544484749661,258.0,0.0004967776291598,-37.0,-166.801217164225,MAP,268.75227594448126,-26.247724055518745,False
4,3,10,2,195.0,210.70470533461344,225.0,40.0,0.06,30.116132645562843,225.0,0.0133473945999576,30.0,15.704705334613436,MAP,204.93073622890628,9.930736228906284,False
4,3,10,3,195.0,206.1210429735669,225.0,40.0,0.12,22.19683186356978,206.0,0.0175725969678733,11.0,11.121042973566889,MAP,284.53967812032374,89.53967812032374,True
4,3,10,4,245.0,274.8759783892657,225.0,40.0,0.12,16.36247486495235,239.0,0.0034885327462241,-6.0,29.875978389265697,MAP,226.183807454354,-18.816192545646004,False
4,3,10,5,235.0,174.03540644624076,225.0,40.0,0.06,12.06415074210608,225.0,0.001067264846843,-10.0,-60.96459355375925,MAP,129.42892051426008,-105.57107948573992,True
4,3,10,6,165.0,155.70075700205436,225.0,40.0,0.24,8.897462404484575,169.0,0.0138459834454848,4.0,-9.29924299794564,MAP,190.80853449114213,25.808534491142126,False
4,3,10,7,175.0,316.128939638685,225.0,40.0,0.12,6.564479888268991,182.0,0.0004967756447798,7.0,141.12893963868498,MAP,195.51398937264256,20.513989372642556,False
4,3,10,8,225.0,215.28836769566004,225.0,40.0,0.06,4.845710359766649,225.0,0.0154676696040776,0.0,-9.711632304339956,MAP,247.3079820213785,22.307982021378507,False
4,3,10,9,245.0,224.4556924177532,225.0,40.0,0.06,3.57944768031021,226.0,0.0175160955336958,-19.0,-20.54430758224683,MAP,238.22781629436207,-6.772183705637929,False
4,3,10,10,215.0,206.1210429735669,225.0,40.0,0.24,2.6465586880429584,215.0,0.01579382674939,0.0,-8.878957026433113,MAP,229.61072636814492,14.610726368144924,False
4,3,10,11,255.0,229.03935477879983,225.0,40.0,0.06,1.959274851906379,227.0,0.0174739319283101,-28.0,-25.960645221200167,MAP,293.12096934578824,38.12096934578824,True
4,3,10,13,235.0,210.70470533461344,225.0,40.0,0.12,1.079900757751119,235.0,0.0080695110673128,0.0,-24.295294665386564,MAP,242.3776231169905,7.377623116990492,False
4,3,10,14,225.0,256.54132894507933,225.0,40.0,0.12,0.8050767842157072,225.0,0.0048952390908419,0.0,31.54132894507933,MAP,207.89015226538527,-17.109847734614732,False
4,3,10,15,215.0,210.70470533461344,225.0,40.0,0.12,0.6026067407706961,215.0,0.0171382186403711,0.0,-4.295294665386564,MAP,208.71869443568715,-6.281305564312845,False
4,3,10,16,235.0,210.70470533461344,225.0,40.0,0.06,0.4534417390233471,227.0,0.0123056681703078,-8.0,-24.295294665386564,MAP,42.33835328433398,167.33835328433395,True
4,3,10,17,155.0,206.1210429735669,225.0,40.0,0.06,0.3435479623060615,205.0,0.0175429640349597,50.0,51.12104297356689,MAP,223.27592801165724,68.27592801165724,False
