model,model_label,subject_id,motion_coherence,prior_std,block_phase,n_trials,mean_believed_sd,median_believed_sd,p25_believed_sd,p75_believed_sd,mean_believed_alpha
hb_adaptive,HB-Adaptive,6,0.06,80,middle,520,26.23755672999795,27.642987242530218,21.742593911224134,31.354760244287952,0.5009814693731068
hb_adaptive,HB-Adaptive,6,0.12,10,early,191,10.390738266026627,9.999451849551878,9.221768890926953,10.878909034963144,0.9025656629270342
hb_adaptive,HB-Adaptive,6,0.12,10,late,157,10.160156742032243,10.072139886602063,9.716149716654215,10.646896673809394,0.9330702411111799
hb_adaptive,HB-Adaptive,6,0.12,10,middle,170,10.281359747042877,10.299882932230174,9.86808680486503,10.548223754625159,0.9366199599309224
hb_adaptive,HB-Adaptive,6,0.12,20,early,177,17.393949340200898,17.179997497772995,15.456423547106816,19.482816198759465,0.844668555303322
hb_adaptive,HB-Adaptive,6,0.12,20,late,173,17.515223708733497,17.388321594271734,15.53094673529398,19.265737351106058,0.873165427485247
hb_adaptive,HB-Adaptive,6,0.12,20,middle,175,17.134949878512103,16.980077496592898,14.685660782151832,18.941481273213256,0.8679831658327004
hb_adaptive,HB-Adaptive,6,0.12,40,early,164,22.9335995460989,22.89569919867541,17.95893223837797,27.977541273200927,0.7380488166282871
hb_adaptive,HB-Adaptive,6,0.12,40,late,178,24.070428559285034,24.294263251063114,19.80269184254609,28.837905331681103,0.7405996246493854
hb_adaptive,HB-Adaptive,6,0.12,40,middle,176,24.425418352226203,24.549569992160734,20.03521218261435,30.15995614053016,0.7404238992211987
hb_adaptive,HB-Adaptive,6,0.12,80,early,373,26.12459130430258,27.26960999746582,22.148973846490037,31.153548310958623,0.5058975360730549
hb_adaptive,HB-Adaptive,6,0.12,80,late,353,24.94870131029189,26.25462294154235,19.172187695008407,30.59193741558354,0.5219001486385186
hb_adaptive,HB-Adaptive,6,0.12,80,middle,324,26.928661686316424,28.26946711958871,23.416972941730045,31.53426688710663,0.49601201567754727
hb_adaptive,HB-Adaptive,6,0.24,10,early,93,10.427466766665592,9.93095608436041,9.24712505807926,10.500587140098553,0.9120362538191841
hb_adaptive,HB-Adaptive,6,0.24,10,late,91,10.252535733269811,10.156221181414777,9.853506251857997,10.548842629851116,0.9313346906456885
hb_adaptive,HB-Adaptive,6,0.24,10,middle,96,10.263783749909692,10.19588060890052,9.814674300234145,10.624038731622916,0.9339861286154362
hb_adaptive,HB-Adaptive,6,0.24,20,early,63,19.16386541876409,19.094295909323392,16.430832581060834,21.283448550364145,0.8179224241741843
hb_adaptive,HB-Adaptive,6,0.24,20,late,66,17.417422396991252,17.651648542898766,15.220334619565772,19.30756147513061,0.8733181484212201
hb_adaptive,HB-Adaptive,6,0.24,20,middle,67,16.722415136064146,17.01427100358303,13.890197617916584,19.300646602773718,0.8708250069951831
hb_adaptive,HB-Adaptive,6,0.24,40,early,65,22.40663607796946,22.296049966311823,17.047371371827445,28.066916541594303,0.7409294845515887
hb_adaptive,HB-Adaptive,6,0.24,40,late,65,23.69247879372428,23.229875228944348,18.909094995547104,28.83874058288991,0.7346862169056045
hb_adaptive,HB-Adaptive,6,0.24,40,middle,73,25.851241231770132,27.170030201332214,20.430306726971423,30.33467589750344,0.7500638113835058
hb_adaptive,HB-Adaptive,6,0.24,80,early,190,25.422772753692467,27.54294869126172,19.945168320125507,30.903895558017886,0.5138398707746918
hb_adaptive,HB-Adaptive,6,0.24,80,late,178,25.072000875920534,26.418853041133993,20.118900278216483,30.22431437578666,0.5185663714441402
hb_adaptive,HB-Adaptive,6,0.24,80,middle,220,26.525635714310035,27.935001897327687,22.724896417682533,31.259778760420183,0.49662666866054456
hb_adaptive,HB-Adaptive,7,0.06,10,early,170,10.93129699574878,10.537099692102876,9.47627161300777,11.754567882566743,0.8658583640684787
hb_adaptive,HB-Adaptive,7,0.06,10,late,182,10.52515984808254,10.117617523159925,9.460055763488272,11.273118124374198,0.8803433860209295
hb_adaptive,HB-Adaptive,7,0.06,10,middle,183,10.208996767907669,10.043146459610687,9.423923846196717,10.581388123914104,0.8914810317160985
hb_adaptive,HB-Adaptive,7,0.06,20,early,195,17.09466717592244,16.140735872887742,14.266680576084303,20.215924710692974,0.7753691898189591
hb_adaptive,HB-Adaptive,7,0.06,20,late,221,16.870021519593106,16.33063343060171,14.285721735910558,19.87939654448077,0.788945153465725
hb_adaptive,HB-Adaptive,7,0.06,20,middle,208,17.241861761242117,17.149027219684633,14.603001022589437,19.984989489687727,0.7821192508943329
hb_adaptive,HB-Adaptive,7,0.06,40,early,152,22.0636086946206,22.818784097127516,17.488668065116734,26.403425689646983,0.6502193290283627
hb_adaptive,HB-Adaptive,7,0.06,40,late,170,22.243679667491143,23.244197323658987,18.142366804520417,26.352697033626583,0.6521473990629814
hb_adaptive,HB-Adaptive,7,0.06,40,middle,177,22.269016052615335,22.908495136498153,17.57807701385728,27.14126722056616,0.6436234304899949
hb_adaptive,HB-Adaptive,7,0.06,80,early,397,24.879019298043012,26.078881286559923,21.81372136879285,29.477423854659186,0.5153632052524052
hb_adaptive,HB-Adaptive,7,0.06,80,late,394,25.35701002680137,27.317364734336163,22.51834299925135,29.377093591882392,0.5045788023516041
hb_adaptive,HB-Adaptive,7,0.06,80,middle,393,24.736396798261005,26.20700913233953,21.02068889172324,29.379973898684597,0.5102403881894917
hb_adaptive,HB-Adaptive,7,0.12,10,early,119,11.079852485966256,10.53424948870052,9.755445421919708,11.829606473242034,0.8624661420592695
hb_adaptive,HB-Adaptive,7,0.12,10,late,127,10.137998963481275,9.982218887663523,8.971781466198685,10.555119562107105,0.8915868762577097
hb_adaptive,HB-Adaptive,7,0.12,10,middle,122,10.371179745098255,10.164576082622549,9.609796422033693,10.874586638993646,0.8892189587416978
hb_adaptive,HB-Adaptive,7,0.12,20,early,164,17.230642450483824,16.44529118446544,14.138555334748936,19.77978434608739,0.7684228408946066
hb_adaptive,HB-Adaptive,7,0.12,20,late,135,17.359203099143432,16.780605506731995,14.704932230165717,19.64558183222576,0.7843839712578009
hb_adaptive,HB-Adaptive,7,0.12,20,middle,151,16.211411314547743,15.687787407186251,13.94910132072328,18.057111608026645,0.7993028594530953
hb_adaptive,HB-Adaptive,7,0.12,40,early,131,22.638204528414068,23.10441740854303,18.40913773600365,27.61802933468004,0.6438136053829853
hb_adaptive,HB-Adaptive,7,0.12,40,late,125,22.34036054065199,23.84362015833759,17.60424449557486,26.69385897231928,0.6568015042739098
hb_adaptive,HB-Adaptive,7,0.12,40,middle,116,21.7299986892951,23.14155727875949,16.16229420337028,26.75390523398611,0.6431967074527296
hb_adaptive,HB-Adaptive,7,0.12,80,early,271,24.380159387608433,26.287648103914364,20.040906497793593,29.106098570583896,0.5214880095917955
hb_adaptive,HB-Adaptive,7,0.12,80,late,283,25.277494477709514,27.165246911593204,22.42420929936128,29.43151077678654,0.49984810205984886
hb_adaptive,HB-Adaptive,7,0.12,80,middle,271,24.53658464595923,26.526247310053286,20.476848703784263,29.30118621427627,0.5244013576943943
hb_adaptive,HB-Adaptive,7,0.24,10,early,75,10.618970707500285,10.202459429339694,9.309705455615125,11.892059718969303,0.8690440287895381
hb_adaptive,HB-Adaptive,7,0.24,10,late,55,10.140376965330914,9.95902468923321,8.983707493564568,10.759433709567702,0.8903540526309369
hb_adaptive,HB-Adaptive,7,0.24,10,middle,56,10.29531594638849,10.109932821119266,9.52836493474099,10.713528709055812,0.8874174330650895
hb_adaptive,HB-Adaptive,7,0.24,20,early,61,17.594830910679118,17.820280619828548,15.242728526642107,19.888556940319333,0.7755948097818269
hb_adaptive,HB-Adaptive,7,0.24,20,late,64,16.903823239721284,15.703768123896511,13.817832503214879,20.23560533088473,0.7967252523778232
hb_adaptive,HB-Adaptive,7,0.24,20,middle,58,16.525860813453303,15.682685849174785,14.352092187763445,19.379335509547417,0.7928679611458537
hb_adaptive,HB-Adaptive,7,0.24,40,early,56,22.71615496731535,23.590561627113473,17.958560623126303,26.839540159989227,0.6586250275980865
hb_adaptive,HB-Adaptive,7,0.24,40,late,44,22.683120436682877,22.965269620840605,19.368266389165647,25.67508354013295,0.6676906799682727
hb_adaptive,HB-Adaptive,7,0.24,40,middle,49,23.26939235473152,23.101135195035194,19.712272067439393,27.527965993211655,0.6478538381567851
hb_adaptive,HB-Adaptive,7,0.24,80,early,142,25.1339095392773,26.390533167716946,22.354306571451822,29.154299644330948,0.5064745840120851
hb_adaptive,HB-Adaptive,7,0.24,80,late,133,26.21289102153828,28.130297723992296,23.951047675883554,29.699166347901816,0.49872760255844245
hb_adaptive,HB-Adaptive,7,0.24,80,middle,147,24.451857769910216,25.73536939056071,21.02021659716459,28.73788302855001,0.5109238925045644
hb_adaptive,HB-Adaptive,8,0.06,10,early,181,11.739151102326318,11.061585736343948,10.150094974140092,12.019687322849276,0.7288542562854238
hb_adaptive,HB-Adaptive,8,0.06,10,late,176,11.705429185312248,11.105678558284787,10.268332774037026,12.073192984760965,0.7312000909151412
hb_adaptive,HB-Adaptive,8,0.06,10,middle,178,11.877159348005478,11.34572165303304,10.386967985995618,12.306419011501825,0.7272216885033207
hb_adaptive,HB-Adaptive,8,0.06,20,early,207,17.431906787637192,15.817399949969765,13.267875269495203,21.304227513038335,0.6361490030677308
hb_adaptive,HB-Adaptive,8,0.06,20,late,204,16.594437737844046,15.066347336439337,12.608733972469093,21.122576846065186,0.6512594148208538
hb_adaptive,HB-Adaptive,8,0.06,20,middle,213,16.41966021142688,15.118995691031259,12.604178457188452,20.07853320118432,0.6517201047869828
hb_adaptive,HB-Adaptive,8,0.06,40,early,173,20.962732645133904,22.27345940512505,15.336631887114413,26.239366551604785,0.5794331606253716
hb_adaptive,HB-Adaptive,8,0.06,40,late,166,21.603438222015914,22.987046532438427,15.550690474119786,26.73277567044591,0.5686221647151459
hb_adaptive,HB-Adaptive,8,0.06,40,middle,160,21.165278693804037,22.438410366104023,15.242757666707426,26.845400876712397,0.58214126337947
hb_adaptive,HB-Adaptive,8,0.06,80,early,386,23.786867580368497,25.813333983870113,22.099405016155984,27.14615020430247,0.5046493951683635
hb_adaptive,HB-Adaptive,8,0.06,80,late,425,23.220915249230334,25.616029132209736,21.867954410827245,26.993035462136476,0.5122118659359193
hb_adaptive,HB-Adaptive,8,0.06,80,middle,373,24.209345644134363,26.332716824729967,22.62035554790285,27.438916324179754,0.5017458417570113
hb_adaptive,HB-Adaptive,8,0.12,10,early,124,11.899237621947677,11.240824433175991,10.258634104409055,12.093507887199648,0.7264269994518938
hb_adaptive,HB-Adaptive,8,0.12,10,late,122,11.586492609519883,11.28146621635262,10.278520821786733,12.084456308455977,0.7324301789255893
hb_adaptive,HB-Adaptive,8,0.12,10,middle,122,12.01240106334261,11.30233615222031,10.273351813191722,12.434397784977929,0.7256635420857177
hb_adaptive,HB-Adaptive,8,0.12,20,early,157,17.171619599171795,15.48578945228566,12.987735771294407,21.24104451578671,0.6407852674846902
hb_adaptive,HB-Adaptive,8,0.12,20,late,141,16.965529583048575,15.7146876286406,12.933102420774071,21.671362608519562,0.6455801501405027
hb_adaptive,HB-Adaptive,8,0.12,20,middle,152,15.887253781636126,14.463582267329302,12.144607577309394,19.3331444849087,0.6571060447578062
hb_adaptive,HB-Adaptive,8,0.12,40,early,125,21.13049491878366,22.424354218504778,15.521254284485636,26.3277612896311,0.5770981336618015
hb_adaptive,HB-Adaptive,8,0.12,40,late,125,21.543239604754756,22.414563293218432,15.507568096463348,26.883641093777243,0.5721685915197321
hb_adaptive,HB-Adaptive,8,0.12,40,middle,122,19.837887312736708,21.350083526595554,14.893893068315835,25.46600365834159,0.5905432272044706
hb_adaptive,HB-Adaptive,8,0.12,80,early,281,24.28145360504217,26.316198483060578,22.513698031038963,27.26494580070384,0.5020237519297431
hb_adaptive,HB-Adaptive,8,0.12,80,late,267,23.7735239459751,25.996233685552866,22.125443793280866,27.05503356698972,0.5044813246593944
hb_adaptive,HB-Adaptive,8,0.12,80,middle,277,23.399695931337565,25.8250206658934,22.016735714314585,27.178513290568457,0.5121754141301372
hb_adaptive,HB-Adaptive,8,0.24,10,early,59,11.894926725745504,11.182758596631565,10.58467080351379,12.736607082543252,0.7222547850530161
hb_adaptive,HB-Adaptive,8,0.24,10,late,66,11.759244281471151,10.992571906924386,10.335966958238274,11.851400611194515,0.7303056377360654
hb_adaptive,HB-Adaptive,8,0.24,10,middle,61,11.7350478915439,11.366240971716552,10.555936815330897,12.143771017469673,0.7291147526080057
hb_adaptive,HB-Adaptive,8,0.24,20,early,56,16.732402404940242,15.171810573024805,12.849014324852115,20.427201525519504,0.6456876960327568
hb_adaptive,HB-Adaptive,8,0.24,20,late,75,17.11490408334239,15.547300980443929,12.918434292549158,22.17521592721439,0.6437933931474288
hb_adaptive,HB-Adaptive,8,0.24,20,middle,52,16.240633737817426,14.763791204672266,12.435386805788971,20.24284054336514,0.656869817332304
hb_adaptive,HB-Adaptive,8,0.24,40,early,41,22.31867319255637,23.468095449066666,18.34104602816234,26.329201467371377,0.5691450650134899
hb_adaptive,HB-Adaptive,8,0.24,40,late,48,22.441293896945727,22.914517334956138,18.886093804110523,27.201922255369375,0.5603196482749417
hb_adaptive,HB-Adaptive,8,0.24,40,middle,60,21.742685529650085,22.662365746943284,17.96519194112675,26.463967071377738,0.5677680633811892
hb_adaptive,HB-Adaptive,8,0.24,80,early,143,24.151256980806036,26.232488209519488,22.56878238221433,27.352116889030214,0.5046075239446828
hb_adaptive,HB-Adaptive,8,0.24,80,late,118,23.709117641602024,25.90865334414992,22.22871205224439,27.08312114576994,0.5034807800012168
hb_adaptive,HB-Adaptive,8,0.24,80,middle,161,23.94476043754283,26.107615556404934,22.423408445843084,27.000912731831868,0.5035490293419657
hb_adaptive,HB-Adaptive,9,0.06,10,early,293,10.791317353271243,9.914270381329747,9.211863429089497,11.260799230333346,0.8071173582423845
hb_adaptive,HB-Adaptive,9,0.06,10,late,288,10.936354038405064,10.532664543085644,9.740934236396141,11.557613643113754,0.8183256806564372
hb_adaptive,HB-Adaptive,9,0.06,10,middle,275,10.749613293561426,10.243091279048013,9.572096372144024,11.477322402316226,0.8201308535779048
hb_adaptive,HB-Adaptive,9,0.06,20,early,277,17.238691323840875,16.314491593125517,13.32943418767076,21.306239484889115,0.6927646101020302
hb_adaptive,HB-Adaptive,9,0.06,20,late,284,16.606035437093123,15.95730877426574,12.95064434801866,20.54910290988462,0.7121519877717247
hb_adaptive,HB-Adaptive,9,0.06,20,middle,247,15.758913609347461,14.325261363325893,12.506526424241086,18.990852288991984,0.7208486140057698
hb_adaptive,HB-Adaptive,9,0.06,40,early,263,21.499830314607514,22.854620517762083,16.253820040804055,26.53541215254458,0.6049924760420468
hb_adaptive,HB-Adaptive,9,0.06,40,late,262,21.81604069205433,22.871601173403217,16.32150381019957,27.21109343265652,0.6026663075129234
hb_adaptive,HB-Adaptive,9,0.06,40,middle,267,20.47450573913815,21.1034900013788,15.75864381948822,25.624116625629735,0.6110383888554618
hb_adaptive,HB-Adaptive,9,0.06,80,early,560,24.163852179501944,26.289596749845714,21.629094584787545,28.02484627239704,0.5008403956020478
hb_adaptive,HB-Adaptive,9,0.06,80,late,596,24.725643559434836,26.955172337668092,22.613427580912298,28.321429063233776,0.5024230858886102
hb_adaptive,HB-Adaptive,9,0.06,80,middle,588,24.22780687251818,26.70359965145662,21.616579450408544,28.131206999889223,0.5029213074734146
hb_adaptive,HB-Adaptive,9,0.12,10,early,201,10.907801154085053,10.024168294929613,9.231675994172535,11.750353078727581,0.8074997171344308
hb_adaptive,HB-Adaptive,9,0.12,10,late,197,10.956215796806614,10.452616611878572,9.766013969844131,11.680558932458167,0.8180773598586738
hb_adaptive,HB-Adaptive,9,0.12,10,middle,194,10.700832425934967,10.437962795861058,9.546384306018867,11.282466920674988,0.8213362398464634
hb_adaptive,HB-Adaptive,9,0.12,20,early,201,17.389410203120477,16.621364833573292,13.395581816150836,21.58180409274076,0.6920268002041682
hb_adaptive,HB-Adaptive,9,0.12,20,late,180,16.72164619675183,16.14223574506978,13.08208539766833,19.988925660452722,0.7108021245000135
hb_adaptive,HB-Adaptive,9,0.12,20,middle,219,15.57184025716048,14.318295869705493,12.259642074717776,18.14489548916911,0.7224356914072733
hb_adaptive,HB-Adaptive,9,0.12,40,early,188,22.076133189154017,23.268969354100463,16.481587258231794,27.10734622346202,0.6063378331017727
hb_adaptive,HB-Adaptive,9,0.12,40,late,193,21.63068996087959,22.961731514506234,16.40689864682148,27.188915980638818,0.6048073335339728
hb_adaptive,HB-Adaptive,9,0.12,40,middle,211,20.838083581464563,21.605823528696916,16.329321876095925,26.069137157086196,0.6141597534356872
hb_adaptive,HB-Adaptive,9,0.12,80,early,418,24.186389453208534,26.032134135298428,22.20987301194933,27.897961722409654,0.5005512781432238
hb_adaptive,HB-Adaptive,9,0.12,80,late,397,23.987832274677007,26.30382271582392,21.430182255547585,28.1485894102665,0.5079697130873975
hb_adaptive,HB-Adaptive,9,0.12,80,middle,385,24.350606144669694,26.66144980473402,22.248819128562378,28.069011344849976,0.5019613927758333
hb_adaptive,HB-Adaptive,9,0.24,10,early,98,10.696207665579763,10.116431040710081,9.239118575067879,11.086480330144694,0.8139470571830292
hb_adaptive,HB-Adaptive,9,0.24,10,late,107,10.994358298680995,10.577452794261987,9.758539974889533,11.552292766027302,0.8168228685650593
hb_adaptive,HB-Adaptive,9,0.24,10,middle,115,10.656855735767097,10.351394514290918,9.513289308274828,11.28874488133414,0.82192405724372
hb_adaptive,HB-Adaptive,9,0.24,20,early,66,16.581624967937977,16.070070948600495,12.705902688081563,19.712580066068,0.7065359103806577
hb_adaptive,HB-Adaptive,9,0.24,20,late,80,17.077317039261597,15.996198172292434,13.689605139836672,20.50961727154126,0.7023353839552413
hb_adaptive,HB-Adaptive,9,0.24,20,middle,78,15.971600207701439,15.37621802055453,12.537284247301619,19.473200426747056,0.7149324819294607
hb_adaptive,HB-Adaptive,9,0.24,40,early,85,21.600821479925617,22.23455981546506,16.24661844084696,26.931257254708083,0.6015741094534391
hb_adaptive,HB-Adaptive,9,0.24,40,late,81,21.491909633161573,21.456707882973937,16.87367188589005,26.617036554762826,0.6029063967951963
hb_adaptive,HB-Adaptive,9,0.24,40,middle,66,21.13719286725178,22.2065826671006,17.048341187038822,24.845512046648032,0.6152292889404879
hb_adaptive,HB-Adaptive,9,0.24,80,early,222,23.48229443646718,25.82547733158249,20.511587164743805,27.565075721788062,0.5073492707949925
hb_adaptive,HB-Adaptive,9,0.24,80,late,207,24.669495349115003,26.89829154166636,22.05425350095016,28.301109145415666,0.5063055075627795
hb_adaptive,HB-Adaptive,9,0.24,80,middle,243,24.662620915767317,26.98532481790354,22.82392173284665,28.490280742837996,0.5037947142904066
hb_adaptive,HB-Adaptive,10,0.06,10,early,220,10.25915205369601,9.950758692376795,9.210521837624741,10.858948412365844,0.9080249454963967
hb_adaptive,HB-Adaptive,10,0.06,10,late,207,10.362583467882205,10.230533249564548,9.879075271191777,10.608914954325723,0.9241199919543885
hb_adaptive,HB-Adaptive,10,0.06,10,middle,215,10.090501406205377,10.095775370866516,9.572486816118769,10.5751147117861,0.9242582556636292
